,city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
42785,Florstadt,Florstadt,50.3158,8.8631,Germany,DE,DEU,Hessen,,8798.0,1276644408
42787,Bersenbrück,Bersenbruck,52.5333,7.9167,Germany,DE,DEU,Niedersachsen,,8810.0,1276969333
42795,Auerbach,Auerbach,49.6833,11.6167,Germany,DE,DEU,Bayern,,8880.0,1276188143
42804,Volkach,Volkach,49.8667,10.2167,Germany,DE,DEU,Bayern,,8857.0,1276344574
42844,Fehrbellin,Fehrbellin,52.8144,12.7661,Germany,DE,DEU,Brandenburg,,8951.0,1276574282
42861,Garching an der Alz,Garching an der Alz,48.1167,12.5833,Germany,DE,DEU,Bayern,,8642.0,1276874361
42898,Schleiz,Schleiz,50.5833,11.8167,Germany,DE,DEU,Thüringen,minor,8854.0,1276386563
42909,Naunhof,Naunhof,51.2778,12.5883,Germany,DE,DEU,Sachsen,,8735.0,1276828471
42912,Bad Lauchstädt,Bad Lauchstadt,51.3667,11.8333,Germany,DE,DEU,Sachsen-Anhalt,,8849.0,1276634742
42914,Kusterdingen,Kusterdingen,48.5222,9.1208,Germany,DE,DEU,Baden-Württemberg,,8597.0,1276384055
42919,Eslohe,Eslohe,51.25,8.1667,Germany,DE,DEU,Nordrhein-Westfalen,,8870.0,1276472967
42927,Groß Kreutz,Gross Kreutz,52.3997,12.7831,Germany,DE,DEU,Brandenburg,,8856.0,1276310156
42934,Grünheide,Grunheide,52.4255,13.8228,Germany,DE,DEU,Brandenburg,,8872.0,1276449341
42948,Bockhorn,Bockhorn,53.4,8.0167,Germany,DE,DEU,Niedersachsen,,8821.0,1276050347
42955,Meine,Meine,52.3833,10.5333,Germany,DE,DEU,Niedersachsen,,8706.0,1276819678
42982,Hilzingen,Hilzingen,47.7653,8.7844,Germany,DE,DEU,Baden-Württemberg,,8754.0,1276881310
42986,Schwarzenbruck,Schwarzenbruck,49.35,11.2333,Germany,DE,DEU,Bayern,,8532.0,1276492629
42988,Penig,Penig,50.9336,12.7058,Germany,DE,DEU,Sachsen,,8780.0,1276085565
43018,Barth,Barth,54.3667,12.7167,Germany,DE,DEU,Mecklenburg-Vorpommern,,8692.0,1276722582
43025,Obertraubling,Obertraubling,48.9658,12.1669,Germany,DE,DEU,Bayern,,8557.0,1276906491
43033,Hürtgenwald,Hurtgenwald,50.7172,6.3797,Germany,DE,DEU,Nordrhein-Westfalen,,8798.0,1276899490
43079,Föritz,Foritz,50.35,11.2417,Germany,DE,DEU,Thüringen,,8787.0,1276969681
43088,Weilmünster,Weilmunster,50.4333,8.3667,Germany,DE,DEU,Hessen,,8753.0,1276313563
43096,Roetgen,Roetgen,50.65,6.2,Germany,DE,DEU,Nordrhein-Westfalen,,8640.0,1276508343
43128,Efringen-Kirchen,Efringen-Kirchen,47.6556,7.5658,Germany,DE,DEU,Baden-Württemberg,,8642.0,1276766634
43130,Großbottwar,Grossbottwar,49.0014,9.2931,Germany,DE,DEU,Baden-Württemberg,,8512.0,1276002930
43142,Lienen,Lienen,52.1461,7.9739,Germany,DE,DEU,Nordrhein-Westfalen,,8715.0,1276837503
43145,Dornstadt,Dornstadt,48.4692,9.9417,Germany,DE,DEU,Baden-Württemberg,,8686.0,1276592459
43146,Sonsbeck,Sonsbeck,51.6089,6.3769,Germany,DE,DEU,Nordrhein-Westfalen,,8675.0,1276567959
43161,Mansfeld,Mansfeld,51.5942,11.4547,Germany,DE,DEU,Sachsen-Anhalt,,8765.0,1276609161
43177,Kappeln,Kappeln,54.6614,9.9311,Germany,DE,DEU,Schleswig-Holstein,,8619.0,1276715573
43202,Heek,Heek,52.1167,7.0997,Germany,DE,DEU,Nordrhein-Westfalen,,8681.0,1276008522
43209,Flieden,Flieden,50.4231,9.5658,Germany,DE,DEU,Hessen,,8629.0,1276338969
43216,Vohburg an der Donau,Vohburg an der Donau,48.7667,11.6167,Germany,DE,DEU,Bayern,,8605.0,1276723735
43223,Bad Sooden-Allendorf,Bad Sooden-Allendorf,51.2833,9.9833,Germany,DE,DEU,Hessen,,8675.0,1276874812
43224,Tirschenreuth,Tirschenreuth,49.8833,12.3333,Germany,DE,DEU,Bayern,minor,8707.0,1276972262
43254,Mücheln,Mucheln,51.3,11.8,Germany,DE,DEU,Sachsen-Anhalt,,8681.0,1276286774
43262,Großräschen,Grossraschen,51.5831,14.0,Germany,DE,DEU,Brandenburg,,8655.0,1276514067
43263,Calbe,Calbe,51.9033,11.7758,Germany,DE,DEU,Sachsen-Anhalt,,8609.0,1276644969
43266,Hainichen,Hainichen,50.9697,13.1253,Germany,DE,DEU,Sachsen,,8588.0,1276053815
43307,Barntrup,Barntrup,51.9831,9.1167,Germany,DE,DEU,Nordrhein-Westfalen,,8587.0,1276882548
43311,Reichelsheim,Reichelsheim,49.7149,8.8396,Germany,DE,DEU,Hessen,,8581.0,1276383443
43313,Steinheim am Albuch,Steinheim am Albuch,48.6922,10.0642,Germany,DE,DEU,Baden-Württemberg,,8623.0,1276634395
43354,Borgentreich,Borgentreich,51.5667,9.25,Germany,DE,DEU,Nordrhein-Westfalen,,8638.0,1276811823
43358,Großenlüder,Grossenluder,50.5925,9.5423,Germany,DE,DEU,Hessen,,8583.0,1276765103
43371,Ueckermünde,Ueckermunde,53.7389,14.0444,Germany,DE,DEU,Mecklenburg-Vorpommern,,8591.0,1276552736
43384,Perl,Perl,49.4667,6.3667,Germany,DE,DEU,Saarland,,8566.0,1276009165
43411,Unterwellenborn,Unterwellenborn,50.6586,11.4419,Germany,DE,DEU,Thüringen,,8513.0,1276207968
43434,Bösel,Bosel,53.0058,7.9542,Germany,DE,DEU,Niedersachsen,,8550.0,1276774199
43450,Meßkirch,Messkirch,47.9928,9.1125,Germany,DE,DEU,Baden-Württemberg,,8513.0,1276541566
43451,Lützen,Lutzen,51.2597,12.1417,Germany,DE,DEU,Sachsen-Anhalt,,8546.0,1276691830
43467,Osternienburg,Osternienburg,51.8,12.0167,Germany,DE,DEU,Sachsen-Anhalt,,8549.0,1276698635
43492,Löwenberg,Lowenberg,52.896,13.1546,Germany,DE,DEU,Brandenburg,,8548.0,1276763095
